Index	Sentence	spd	gruene	fdp	Most likely
2150	Dafür  werden  wir   die   Mehrfachstaatsangehörigkeit  ermöglichen  und  den  Weg   zum  Erwerb  der  deutschen   Staatsangehörigkeit  vereinfachen.	5.433882788175026e-10	0.0001643285941099748	0.9998356103897095	fdp
2151	Eine  Einbürgerung  soll  in  der  Regel  nach  fünf  Jahren  möglich   sein, bei besonderen Integrationsleistungen nach drei Jahren.	0.8441296815872192	0.04676952585577965	0.10910075902938843	spd
2152	Eine Niederlassungserlaubnis soll nach   drei Jahren erworben werden können.	0.0034173333551734686	0.5652375817298889	0.4313450753688812	gruene
2153	In Deutschland geborene Kinder ausländischer Eltern werden   mit ihrer Geburt deutsche Staatsbürgerinnen bzw. Staatsbürger, wenn ein Elternteil seit fünf Jahren   einen rechtmäßigen gewöhnlichen Aufenthalt im Inland hat.	2.984588964860535e-11	0.0012771404581144452	0.9987228512763977	fdp
2154	Für zukünftige Generationen prüfen wir,   wie sich ausländische Staatsbürgerschaften nicht über Generationen vererben.	0.9881802797317505	0.00032066478161141276	0.011499064974486828	spd
2155	In  Anerkennung  ihrer  Lebensleistung  wollen  wir  die  Einbürgerung  für  Angehörige  der  sogenannten   Gastarbeitergeneration erleichtern, deren Integration lange Zeit nicht unterstützt wurde, indem wir   für  diese  Gruppe  das  nachzuweisende  Sprachniveau  senken.	0.9925649166107178	0.004278529901057482	0.0031565085519105196	spd
2156	Zudem  schaffen  wir  eine  allgemeine   Härtefallregelung  für  den  erforderlichen  Sprachnachweis.	0.014491785317659378	0.020995063707232475	0.9645131230354309	fdp
2157	Das  Einbürgerungserfordernis  der   „Einordnung  in  die  deutschen  Lebensverhältnisse“  werden  wir  durch  klare  Kriterien  ersetzen.	0.0017323762876912951	0.9745891094207764	0.023678550496697426	gruene
2158	Wir   werden mit einer Kampagne über die Möglichkeiten zum Erwerb der deutschen Staatsangehörigkeit   werben und begrüßen die Durchführung von Einbürgerungsfeiern ausdrücklich.	0.009460609406232834	0.9386360049247742	0.05190332978963852	gruene
2159	1 Muslimisches Leben   Wir  wollen  der  Vielfalt  des  muslimischen  Lebens  Rechnung  tragen  und  u. a.  Jugendvereine   unterstützen.	2.567121839547326e-07	3.6498429381026654e-06	0.9999960660934448	fdp
2160	Der zunehmenden Bedrohung von Musliminnen und Muslimen und ihren Einrichtungen   begegnen  wir  durch  umfassenden  Schutz,  Prävention  und  bessere  Unterstützung  der  Betroffenen.	0.7432895302772522	0.029088875278830528	0.22762157022953033	spd
2161	Zusammenarbeit der Religionsgemeinschaften und Orte der Begegnung fördern wir.	6.738198862876743e-05	0.012457029893994331	0.987475574016571	fdp
2162	Jüdisches Leben   Seit 1700 Jahren gibt es jüdisches Leben in Deutschland.	5.573980615736218e-06	0.0005859864177182317	0.999408483505249	fdp
2163	Wir stärken Initiativen, die jüdisches Leben in   seiner Vielfalt fördern, und bekämpfen alle Formen des Antisemitismus, wie es der Bundestag unter   Bezug auf die Definition der Internationalen Allianz zum Holocaust-Gedenken (IHRA) beschlossen hat.	0.015634292736649513	0.9708313345909119	0.013534353114664555	gruene
2164	Den Schutz von Jüdinnen und Juden und ihren Einrichtungen werden wir gemeinsam mit den Ländern   gewährleisten.	8.188981581724875e-08	1.0557212590356357e-05	0.99998939037323	fdp
2165	Es  ist  ein  beschämender  und  schmerzlicher  Zustand,  dass  diese  in  Deutschland   dauerhaft  bewacht  werden  müssen.	0.1488109678030014	0.8013259768486023	0.04986304044723511	gruene
2166	Wir  setzen  uns  für  Prävention,  sensibilisierende  Aus-  und   Fortbildungen  sowie  eine  entschlossenere  Verfolgung  und  Dokumentation  antisemitischer  Vorfälle   ein.	0.0018767061410471797	0.034090910106897354	0.9640324115753174	fdp
2167	Den Antisemitismus-Beauftragten werden wir strukturell stärken.	0.10322484374046326	0.8131510615348816	0.08362401276826859	gruene
2168	Der Tag des Gedenkens an die   Opfer des Nationalsozialismus´ soll aufgewertet werden.	0.17921027541160583	0.010023873299360275	0.81076580286026	fdp
2169	Queeres Leben   Um  Queerfeindlichkeit  entgegenzuwirken,  erarbeiten  wir  einen  ressortübergreifenden  Nationalen   Aktionsplan für Akzeptanz und Schutz sexueller und geschlechtlicher Vielfalt und setzen ihn finanziell   unterlegt  um.	0.00020309073443058878	0.9753419756889343	0.024454927071928978	gruene
2170	Darin  unterstützen  wir  u. a.  die  Länder  bei  der  Aufklärung  an  Schulen  und  in  der   Jugendarbeit,  fördern  Angebote  für  ältere  LSBTI  und  bringen  in  der  Arbeitswelt  das  Diversity   Management  voran,  insbesondere  im  Mittelstand  und  im  öffentlichen  Dienst.	0.00014636895502917469	0.978304386138916	0.021549221128225327	gruene
2171	Die  Bundesstiftung   Magnus Hirschfeld sichern wir dauerhaft im Bundeshaushalt ab.	0.9745491147041321	0.01578281633555889	0.009668073616921902	spd
2172	Regenbogenfamilien werden wir in   der  Familienpolitik  stärker  verankern.	1.2470072761061601e-05	0.005361128132790327	0.9946263432502747	fdp
2173	Geschlechtsspezifische  und  homosexuellenfeindliche   Beweggründe werden wir in den Katalog der Strafzumessung des § 46 Abs.	0.5786536335945129	0.35570716857910156	0.06563922762870789	spd
2174	2 StGB explizit aufnehmen.	0.4116796553134918	0.19937461614608765	0.3889457583427429	spd
2175	Die  Polizeien  von  Bund  und  Ländern  sollen  Hasskriminalität  aufgrund  des  Geschlechts  und  gegen   queere Menschen separat erfassen.	2.3818063709768467e-05	0.9933568835258484	0.00661925645545125	gruene
2176	Wir werden das Transsexuellengesetz abschaffen und durch ein Selbstbestimmungsgesetz ersetzen.	0.8249930143356323	0.15466715395450592	0.020339874550700188	spd
2177	Dazu  gehören  ein  Verfahren  beim  Standesamt,  das  Änderungen  des  Geschlechtseintrags  im   Personenstand  grundsätzlich  per  Selbstauskunft  möglich  macht,  ein  erweitertes  und   sanktionsbewehrtes Offenbarungsverbot und eine Stärkung der Aufklärungs- und Beratungsangebote.	0.0017851035809144378	0.01582811027765274	0.9823868274688721	fdp
2178	Die  Kosten  geschlechtsangleichender  Behandlungen  müssen  vollständig  von  der  GKV  übernommen   werden.	0.0001301284064538777	0.9773924946784973	0.0224774032831192	gruene
2179	Wir werden  im  Gesetz  zum  Schutz  von Kindern  mit  Varianten  der  Geschlechtsentwicklung   1 Umgehungsmöglichkeiten  beseitigen.	0.1940782517194748	0.18821796774864197	0.6177037358283997	fdp
2180	Für  Trans-  und   Inter-Personen,  die  aufgrund  früherer   Gesetzgebung  von  Körperverletzungen  oder  Zwangsscheidungen  betroffen  sind,  richten  wir  einen   Entschädigungsfonds ein.	1.2704548524311576e-08	8.784780334281095e-07	0.9999991655349731	fdp
2181	Wir werden die Strafausnahmen in § 5 Abs.	3.491325333015993e-05	0.9844229817390442	0.015542082488536835	gruene
2182	2 des Gesetzes zum Schutz vor   Konversionsbehandlungen aufheben und ein vollständiges Verbot auch von Konversionsbehandlungen   an  Erwachsenen  prüfen.	1.2108475289096532e-07	0.999648928642273	0.0003509733360260725	gruene
2183	Das  Blutspendeverbot  für Männer,  die  Sex  mit  Männern  haben,  sowie  für   Trans-Personen schaffen wir ab, nötigenfalls auch gesetzlich.	0.00027442333521321416	6.371251947712153e-05	0.999661922454834	fdp
2184	Wir  treten  dafür  ein,  dass  Regenbogenfamilien  und  in  der  EU  geschlossene  gleichgeschlechtliche   Ehen/Lebenspartnerschaften  in  allen  Mitgliedsstaaten  mit  allen  Rechtsfolgen  anerkannt  werden.	0.1436837613582611	0.0002610012888908386	0.8560552597045898	fdp
2185	Rechtsakte der EU, die gegen Diskriminierung aufgrund von Rassismus gelten, müssen künftig auch   Homophobie und andere Diskriminierung umfassen.	2.0969576075557939e-10	0.99053955078125	0.009460478089749813	gruene
2186	Wir werden für queere Verfolgte Asylverfahren   überprüfen  (z. B.  Dolmetscher,  Beurteilung  der  Verfolgungswahrscheinlichkeit  bei  Rückkehr),   Unterbringung sicherer machen und eine besondere Rechtsberatung einrichten.	0.07411240041255951	0.878576934337616	0.04731070250272751	gruene
2187	Rassismus bekämpfen    Wir werden die Arbeit zur Bekämpfung von Rechtsextremismus und Rassismus fortsetzen, inhaltlich   weiterentwickeln  und  sie  nachhaltig  finanziell  absichern.	9.562522791384254e-07	0.9421034455299377	0.05789555236697197	gruene
2188	Wir  entwickeln  eine  Strategie  für   gesellschaftlichen  Zusammenhalt,  Demokratieförderung  sowie  Extremismusprävention.	2.003073177547776e-06	4.855180122831371e-06	0.999993085861206	fdp
2189	Wir  stärken   die Arbeit gegen Hass im Netz und Verschwörungsideologien.	6.147179432147709e-10	0.998618483543396	0.0013814823469147086	gruene
2190	Bei der Bekämpfung gruppenbezogener Menschenfeindlichkeit sind wichtige Schwerpunkte u. a. die   Arbeit  gegen  Antisemitismus,  Antiziganismus,  Rassismus,  insbesondere  gegen  Schwarze  Menschen,   Muslimfeindlichkeit,  Frauenhass  und  Queerfeindlichkeit  sowie  Angriffe  gegen  Geflüchtete  und   Engagierte.	0.15115968883037567	0.7188180685043335	0.1300223022699356	gruene
2191	Wir  treiben  die  UN-Dekade  für  Menschen  afrikanischer  Herkunft  voran  (z. B.  durch  entsprechende   Begabtenförderung und Unterstützung eines bundesweiten Community-Zentrums), bauen Forschung   aus, stärken z.	0.00011965409066760913	0.9146845936775208	0.08519583940505981	gruene
2192	B. das Deutsche Zentrum für Integrations- und Migrationsforschung (DeZIM) dauerhaft   und  verstetigen  seinen  Rassismusmonitor.	0.00016519140626769513	0.024372154846787453	0.9754626154899597	fdp
2193	Wir  setzen  eine  Anti-Rassismus-Beauftragte  bzw.  einen   Anti-Rassismus-Beauftragten  ein.	0.0007677828543819487	0.00198533502407372	0.9972468614578247	fdp
2194	Zur  Umsetzung  der  EU-Roma-Strategie  wird  eine  Nationale   Koordinierungsstelle gegründet.	0.09285194426774979	8.968156180344522e-05	0.9070583581924438	fdp
2195	Zudem richten wir eine unabhängige Monitoring- und Beratungsstelle   für antiziganistische Vorfälle ein.	7.453769649146125e-05	0.008183231577277184	0.9917422533035278	fdp
2196	Empfehlungen der Expertenkommission Antiziganismus greifen wir   auf und setzen eine Antiziganismus-Beauftragte bzw. einen Antiziganismus-Beauftragten ein.	0.983953595161438	0.0005204999470151961	0.015525986440479755	spd
2197	1 Wir wollen den Gleichbehandlungsartikel des Grundgesetzes (Artikel 3 Absatz 3 GG) um ein Verbot der   Diskriminierung wegen sexueller Identität ergänzen und den Begriff „Rasse“ im Grundgesetz ersetzen.	0.001817503129132092	0.3817250430583954	0.616457462310791	fdp
2198	Antidiskriminierung   Wir  stellen  die  Unabhängigkeit  der  Antidiskriminierungsstelle  des  Bundes  sicher,  statten  sie   angemessen  mit  Personal  und  Budget  aus  und  stärken  ihre  Kompetenzen.	0.0037374794483184814	0.05162696912884712	0.9446355104446411	fdp
2199	Ihre  Leitung  wird  vom   Bundestag gewählt.	1.8710135871180533e-11	0.6020885109901428	0.3979114592075348	gruene
2200	Mit den Ländern werden wir das Netzwerk zivilgesellschaftlicher Beratungsstellen   gegen  Diskriminierung  flächendeckend  ausbauen  und  nachhaltig  finanzieren.	0.2962324917316437	0.6671562790870667	0.03661127761006355	gruene
2201	Das  Allgemeine   Gleichbehandlungsgesetz  (AGG)  werden  wir  evaluieren,  Schutzlücken  schließen,  den  Rechtsschutz   verbessern und den Anwendungsbereich ausweiten.	0.774420976638794	0.2050214260816574	0.020557593554258347	spd
2202	Die Institutionen des Staates stehen in besonderer Verantwortung, an jeder Stelle fest und zweifelsfrei   auf der Grundlage unserer freiheitlichen demokratischen Grundordnung zu agieren und jede Form der   gruppenbezogenen Diskriminierung entschieden entgegenzutreten.	0.9345344305038452	0.05870065093040466	0.006764913443475962	spd
2203	Dafür ist Selbstkontrolle im Sinne   von Supervision und Innerer Führung ebenso wichtig wie unabhängige wissenschaftliche Erkenntnisse   über  die  innere  Verfasstheit von  Einrichtungen  und  ihren  Beschäftigten.	3.922434359537874e-07	0.0002373530442127958	0.999762237071991	fdp
2204	Wir wollen  entsprechende   Studien fördern.	4.916361649520695e-05	0.00653604744002223	0.9934147596359253	fdp
2205	Die Initiative Minority SafePack unterstützen wir proaktiv und setzen sie in Deutschland um.	0.18661360442638397	0.4952613413333893	0.31812506914138794	gruene
2206	Projekte   für den Erhalt und die Entfaltung der Minderheiten, ihrer Sprachen und Kultur bauen wir aus.	0.4959781765937805	0.023354092612862587	0.4806676506996155	spd
2207	Kultur- und Medienpolitik   Wir wollen Kultur mit allen ermöglichen, indem wir ihre Vielfalt und Freiheit sichern, unabhängig von   Organisations- oder Ausdrucksform, von Klassik bis Comic, von Plattdeutsch bis Plattenladen.	0.20140694081783295	0.06846261769533157	0.7301304340362549	fdp
2208	Wir sind   überzeugt: Kulturelle und künstlerische Impulse können den Aufbruch unserer Gesellschaft befördern,   sie inspirieren und schaffen öffentliche Debattenräume.	0.0013121560914441943	0.9706920385360718	0.02799573540687561	gruene
2209	Wir  setzen  uns  für  eine  starke  Kulturszene  und  Kreativwirtschaft  ein.	3.1428307920577936e-06	0.0009922805475071073	0.9990045428276062	fdp
2210	Wir  stehen  für  eine   diskriminierungsfreie Kultur- und Medienpolitik.	0.26557835936546326	0.540330171585083	0.19409142434597015	gruene
2211	Wir wollen Kultur in ihrer Vielfalt als Staatsziel verankern und treten für Barrierefreiheit, Diversität,   Geschlechtergerechtigkeit und Nachhaltigkeit ein.	0.9205807447433472	0.020602889358997345	0.05881635099649429	spd
2212	1 Soziale Lage in Kunst und Kultur   Wir  machen  den  Gender-Pay-Gap  transparent,  wollen  ihn  schließen,  streben  paritätisch  und  divers   besetzte Jurys und Gremien sowie Amtszeitbegrenzungen an.	0.871491551399231	0.1096249595284462	0.018883543089032173	spd
2213	Wir  wollen  statistische  Berichterstattung  zur  sozialen  Lage  von  Künstlerinnen  und  Künstlern.	0.0031558058690279722	0.9355125427246094	0.06133159250020981	gruene
2214	Zur   besseren  sozialen  Sicherung  freischaffender  Künstlerinnen,  Künstler  und  Kreativer  werden  wir   Mindesthonorierungen  in  Förderrichtlinien  des  Bundes  aufnehmen.	0.014921211637556553	0.03221816197037697	0.9528606534004211	fdp
2215	Wir  werden  soloselbstständige   und  hybrid  beschäftigte  Kreative  besser  absichern  und  Bürokratie  abbauen,  die  KSK  finanziell   stabilisieren  und  die  erhöhte  Zuverdienstgrenze  aus  selbstständiger  nicht-künstlerischer  Tätigkeit   erhalten.	0.6925025582313538	0.2679138481616974	0.03958361968398094	spd
2216	Kulturförderung	nan	nan	nan	spd
2217	Die Neustart-Programme führen wir zunächst fort, um den Übergang nach der Pandemie abzusichern.	0.8661653399467468	0.03913795202970505	0.09469671547412872	spd
2218	Fortan bauen wir die Kulturstiftung des Bundes und den Bundeskulturfonds als Innovationstreiber aus   und stärken Strukturen der Freien Szene und des Bündnisses der internationalen Produktionshäuser.	0.41628795862197876	0.032280392944812775	0.5514315962791443	fdp
2219	Mit einer Studie evaluieren wir den Beitrag der Bundeskulturförderung zur kulturellen Bildung.	0.00047893100418150425	0.0018098995788022876	0.997711181640625	fdp
2220	Wir   richten  eine  zentrale  Anlaufstelle  „Green  Culture“  ein,  die  Kompetenzen,  Wissen,  Datenerfassung,   Beratung  und  Ressourcen  für  die  ökologische  Transformation  anbietet.	5.145256636751583e-06	0.0014627338387072086	0.9985320568084717	fdp
2221	Wir  schaffen  ein   Kompetenzzentrum  für  digitale  Kultur,  das  Kulturakteurinnen  und  Akteure  berät,  vernetzt  und   qualifiziert.	0.012877699919044971	0.03650926798582077	0.9506130814552307	fdp
2222	Wir fördern den Aufbau eines Datenraums Kultur, der sparten- und länderübergreifend   Zugang  zu  Kultur  ermöglicht.	0.009195484220981598	3.6704282138089184e-06	0.9908007979393005	fdp
2223	In  einem  „Plenum  der  Kultur“  werden  wir  mit  Kommunen,  Ländern,   Kulturproduzentinnen  und  -produzenten,  Verbänden  und  Zivilgesellschaft  Kooperation  verbessern   und Potenziale von Standards beraten.	3.399667184567079e-05	5.881481047254056e-05	0.9999071359634399	fdp
